#ID	gene_id
gp_5288	ENSG00000184144
gp_5289	ENSG00000184144
gp_5290	ENSG00000184144
gp_5291	ENSG00000184144
gp_5292	ENSG00000184144
gp_5293	ENSG00000184144
gp_5294	ENSG00000184144
gp_5295	ENSG00000119711
gp_5296	ENSG00000119711
gp_5297	ENSG00000119711
gp_5298	ENSG00000119711
gp_5299	ENSG00000119711
gp_5300	ENSG00000169032
gp_5301	ENSG00000169032
gp_5302	ENSG00000108528
gp_5303	ENSG00000176619
gp_5304	ENSG00000176619
gp_5308	ENSG00000086205
gp_5309	ENSG00000086205
gp_5310	ENSG00000086205
gp_5311	ENSG00000086205
gp_5312	ENSG00000086205
gp_5313	ENSG00000086205
gp_5314	ENSG00000086205
gp_5315	ENSG00000086205
gp_5316	ENSG00000086205
gp_5317	ENSG00000086205
gp_5318	ENSG00000086205
gp_5319	ENSG00000086205
gp_5320	ENSG00000128245
gp_5321	ENSG00000128245
gp_5322	ENSG00000128245
gp_5323	ENSG00000106976
gp_5324	ENSG00000106976
gp_5325	ENSG00000176884
gp_5326	ENSG00000176884
gp_5327	ENSG00000176884
gp_5328	ENSG00000176884
gp_5329	ENSG00000176884
gp_5330	ENSG00000176884
gp_5331	ENSG00000176884
gp_5332	ENSG00000176884
gp_5333	ENSG00000176884
gp_5334	ENSG00000176884
gp_5335	ENSG00000176884
gp_5336	ENSG00000176884
gp_5337	ENSG00000176884
gp_5338	ENSG00000176884
gp_5339	ENSG00000176884
gp_5340	ENSG00000176884
gp_5341	ENSG00000176884
gp_5342	ENSG00000176884
gp_5343	ENSG00000176884
gp_5344	ENSG00000176884
gp_5345	ENSG00000176884
gp_5346	ENSG00000176884
gp_5347	ENSG00000176884
gp_5348	ENSG00000176884
gp_5349	ENSG00000176884
gp_5350	ENSG00000176884
gp_5351	ENSG00000176884
gp_5352	ENSG00000176884
gp_5353	ENSG00000176884
gp_5354	ENSG00000176884
gp_5355	ENSG00000176884
gp_5356	ENSG00000176884
gp_5357	ENSG00000176884
gp_5358	ENSG00000176884
gp_5359	ENSG00000176884
gp_5360	ENSG00000176884
gp_5361	ENSG00000176884
gp_5362	ENSG00000176884
gp_5363	ENSG00000176884
gp_5364	ENSG00000176884
gp_5365	ENSG00000176884
gp_5366	ENSG00000176884
gp_5367	ENSG00000176884
gp_5368	ENSG00000176884
gp_5369	ENSG00000176884
gp_5370	ENSG00000176884
gp_5371	ENSG00000176884
gp_5372	ENSG00000176884
gp_5373	ENSG00000176884
gp_5374	ENSG00000101210
gp_5375	ENSG00000101210
gp_5376	ENSG00000187955
gp_5377	ENSG00000187955
gp_5378	ENSG00000187955
gp_5379	ENSG00000187955
gp_5380	ENSG00000187955
gp_5381	ENSG00000187955
gp_5382	ENSG00000187955
gp_5383	ENSG00000187955
gp_5384	ENSG00000187955
gp_5385	ENSG00000187955
gp_5386	ENSG00000187955
gp_5387	ENSG00000187955
gp_5388	ENSG00000187955
gp_5389	ENSG00000187955
gp_5390	ENSG00000187955
gp_5391	ENSG00000187955
gp_5392	ENSG00000187955
gp_5393	ENSG00000187955
gp_5394	ENSG00000162267
gp_5395	ENSG00000092445
gp_5396	ENSG00000092445
gp_5397	ENSG00000092445
gp_5398	ENSG00000122176
gp_5399	ENSG00000122176
gp_5400	ENSG00000122176
gp_5401	ENSG00000122176
gp_5402	ENSG00000122176
gp_5403	ENSG00000122176
gp_5404	ENSG00000122176
gp_5405	ENSG00000122176
gp_5406	ENSG00000122176
gp_5407	ENSG00000122176
gp_5408	ENSG00000122176
gp_5409	ENSG00000122176
gp_5410	ENSG00000122176
gp_5411	ENSG00000122176
gp_5412	ENSG00000122176
gp_5413	ENSG00000122176
gp_5414	ENSG00000117450
gp_5415	ENSG00000117450
gp_5416	ENSG00000117450
gp_5417	ENSG00000117450
gp_5418	ENSG00000104067
gp_5419	ENSG00000104067
gp_5420	ENSG00000105711
gp_5421	ENSG00000105711
gp_5422	ENSG00000105711
gp_5423	ENSG00000105711
gp_5424	ENSG00000105711
gp_5425	ENSG00000105711
gp_5426	ENSG00000105711
gp_5427	ENSG00000105711
gp_5428	ENSG00000105711
gp_5429	ENSG00000105711
gp_5430	ENSG00000123384
gp_5431	ENSG00000123384
gp_5432	ENSG00000123384
gp_5433	ENSG00000123384
gp_5434	ENSG00000123384
gp_5435	ENSG00000123384
gp_5436	ENSG00000123384
gp_5437	ENSG00000123384
gp_5438	ENSG00000123384
gp_5439	ENSG00000123384
gp_5440	ENSG00000123384
gp_5441	ENSG00000123384
gp_5442	ENSG00000123384
gp_5443	ENSG00000123384
gp_5444	ENSG00000123384
gp_5445	ENSG00000123384
gp_5446	ENSG00000123384
gp_5447	ENSG00000123384
gp_5448	ENSG00000123384
gp_5449	ENSG00000123384
gp_5450	ENSG00000123384
gp_5451	ENSG00000123384
gp_5452	ENSG00000123384
gp_5453	ENSG00000123384
gp_5454	ENSG00000123384
gp_5455	ENSG00000123384
gp_5456	ENSG00000123384
gp_5457	ENSG00000123384
gp_5458	ENSG00000123384
gp_5459	ENSG00000123384
gp_5460	ENSG00000123384
gp_5461	ENSG00000123384
gp_5462	ENSG00000123384
gp_5463	ENSG00000123384
gp_5464	ENSG00000123384
gp_5465	ENSG00000123384
gp_5466	ENSG00000123384
gp_5467	ENSG00000123384
gp_5468	ENSG00000123384
gp_5469	ENSG00000123384
gp_5470	ENSG00000123384
gp_5471	ENSG00000123384
gp_5472	ENSG00000123384
gp_5473	ENSG00000123384
gp_5474	ENSG00000123384
gp_5475	ENSG00000123384
gp_5476	ENSG00000123384
gp_5477	ENSG00000123384
gp_5478	ENSG00000123384
gp_5479	ENSG00000123384
gp_5480	ENSG00000123384
gp_5481	ENSG00000123384
gp_5482	ENSG00000123384
gp_5483	ENSG00000123384
gp_5484	ENSG00000123384
gp_5485	ENSG00000123384
gp_5486	ENSG00000123384
gp_5487	ENSG00000123384
gp_5488	ENSG00000123384
gp_5489	ENSG00000123384
gp_5490	ENSG00000123384
gp_5491	ENSG00000123384
gp_5492	ENSG00000123384
gp_5493	ENSG00000123384
gp_5494	ENSG00000123384
gp_5495	ENSG00000123384
gp_5496	ENSG00000123384
gp_5497	ENSG00000123384
gp_5498	ENSG00000123384
gp_5499	ENSG00000123384
gp_5500	ENSG00000123384
gp_5501	ENSG00000123384
gp_5502	ENSG00000123384
gp_5503	ENSG00000123384
gp_5504	ENSG00000123384
gp_5505	ENSG00000123384
gp_5506	ENSG00000123384
gp_5507	ENSG00000123384
gp_5508	ENSG00000123384
gp_5509	ENSG00000123384
gp_5510	ENSG00000123384
gp_5511	ENSG00000123384
gp_5512	ENSG00000123384
gp_5513	ENSG00000123384
gp_5514	ENSG00000123384
gp_5515	ENSG00000123384
gp_5516	ENSG00000123384
gp_5517	ENSG00000123384
gp_5518	ENSG00000123384
gp_5519	ENSG00000123384
gp_5520	ENSG00000123384
gp_5521	ENSG00000123384
gp_5522	ENSG00000123384
gp_5523	ENSG00000123384
gp_5524	ENSG00000123384
gp_5525	ENSG00000123384
gp_5526	ENSG00000123384
gp_5527	ENSG00000123384
gp_5528	ENSG00000123384
gp_5529	ENSG00000123384
gp_5530	ENSG00000123384
gp_5531	ENSG00000123384
gp_5532	ENSG00000123384
gp_5533	ENSG00000123384
gp_5534	ENSG00000123384
gp_5535	ENSG00000123384
gp_5536	ENSG00000123384
gp_5537	ENSG00000123384
gp_5538	ENSG00000123384
gp_5539	ENSG00000123384
gp_5540	ENSG00000123384
gp_5541	ENSG00000123384
gp_5542	ENSG00000123384
gp_5543	ENSG00000123384
gp_5544	ENSG00000123384
gp_5545	ENSG00000123384
gp_5546	ENSG00000123384
gp_5547	ENSG00000123384
gp_5548	ENSG00000123384
gp_5549	ENSG00000123384
gp_5550	ENSG00000123384
gp_5551	ENSG00000123384
gp_5552	ENSG00000123384
gp_5553	ENSG00000123384
gp_5554	ENSG00000123384
gp_5555	ENSG00000123384
gp_5556	ENSG00000123384
gp_5557	ENSG00000123384
gp_5558	ENSG00000123384
gp_5559	ENSG00000123384
gp_5560	ENSG00000123384
gp_5561	ENSG00000123384
gp_5562	ENSG00000123384
gp_5563	ENSG00000123384
gp_5564	ENSG00000123384
gp_5565	ENSG00000156453
gp_5566	ENSG00000156453
gp_5567	ENSG00000156453
gp_5568	ENSG00000156453
gp_5569	ENSG00000156453
gp_5570	ENSG00000156453
gp_5571	ENSG00000156453
gp_5572	ENSG00000156453
gp_5573	ENSG00000156453
gp_5574	ENSG00000156453
gp_5575	ENSG00000156453
gp_5576	ENSG00000108679
gp_5577	ENSG00000108679
gp_5578	ENSG00000108679
gp_5579	ENSG00000108679
gp_5580	ENSG00000108679
gp_5581	ENSG00000108679
gp_5582	ENSG00000108679
gp_5583	ENSG00000108679
gp_5584	ENSG00000108679
gp_5585	ENSG00000108679
gp_5586	ENSG00000108679
gp_5587	ENSG00000108679
gp_5588	ENSG00000108679
gp_5589	ENSG00000108679
gp_5590	ENSG00000108679
gp_5591	ENSG00000108679
gp_5592	ENSG00000108679
gp_5593	ENSG00000108679
gp_5594	ENSG00000108679
gp_5595	ENSG00000108679
gp_5596	ENSG00000140545
gp_5597	ENSG00000140545
gp_5598	ENSG00000140545
gp_5599	ENSG00000140545
gp_5600	ENSG00000140545
gp_5601	ENSG00000196776
gp_5602	ENSG00000196776
gp_5603	ENSG00000196776
gp_5604	ENSG00000196776
gp_5605	ENSG00000196776
gp_5606	ENSG00000196776
gp_5607	ENSG00000196776
gp_5608	ENSG00000196776
gp_5609	ENSG00000196776
gp_5610	ENSG00000196776
gp_5611	ENSG00000196776
gp_5612	ENSG00000196776
gp_5613	ENSG00000196776
gp_5614	ENSG00000196776
gp_5615	ENSG00000196776
gp_5616	ENSG00000196776
gp_5617	ENSG00000196776
gp_5618	ENSG00000196776
gp_5619	ENSG00000196776
gp_5620	ENSG00000196776
gp_5621	ENSG00000196776
gp_5622	ENSG00000196776
gp_5623	ENSG00000196776
gp_5624	ENSG00000196776
gp_5625	ENSG00000196776
gp_5626	ENSG00000196776
gp_5627	ENSG00000196776
gp_5628	ENSG00000196776
gp_5629	ENSG00000196776
gp_5630	ENSG00000196776
gp_5631	ENSG00000196776
gp_5632	ENSG00000196776
gp_5633	ENSG00000196776
gp_5634	ENSG00000196776
gp_5635	ENSG00000196776
gp_5636	ENSG00000196776
gp_5637	ENSG00000196776
gp_5638	ENSG00000196776
gp_5639	ENSG00000196776
gp_5640	ENSG00000196776
gp_5641	ENSG00000196776
gp_5644	ENSG00000162614
gp_5649	ENSG00000177728
gp_5650	ENSG00000114650
gp_5651	ENSG00000198363
gp_5652	ENSG00000198363
gp_5653	ENSG00000198363
gp_5654	ENSG00000198363
gp_5655	ENSG00000198363
gp_5656	ENSG00000198363
gp_5657	ENSG00000198363
gp_5658	ENSG00000198363
gp_5659	ENSG00000198363
gp_5660	ENSG00000018236
gp_5661	ENSG00000018236
gp_5662	ENSG00000018236
gp_5663	ENSG00000018236
gp_5664	ENSG00000018236
gp_5665	ENSG00000018236
gp_5666	ENSG00000018236
gp_5667	ENSG00000018236
gp_5668	ENSG00000018236
gp_5669	ENSG00000018236
gp_5670	ENSG00000018236
gp_5671	ENSG00000018236
gp_5672	ENSG00000018236
gp_5673	ENSG00000018236
gp_5674	ENSG00000018236
gp_5675	ENSG00000018236
gp_5676	ENSG00000018236
gp_5677	ENSG00000018236
gp_5678	ENSG00000018236
gp_5679	ENSG00000018236
gp_5680	ENSG00000018236
gp_5681	ENSG00000018236
gp_5682	ENSG00000018236
gp_5683	ENSG00000018236
gp_5684	ENSG00000018236
gp_5685	ENSG00000018236
gp_5686	ENSG00000018236
gp_5687	ENSG00000018236
gp_5688	ENSG00000018236
gp_5689	ENSG00000018236
gp_5690	ENSG00000018236
gp_5691	ENSG00000018236
gp_5692	ENSG00000018236
gp_5693	ENSG00000018236
gp_5694	ENSG00000018236
gp_5695	ENSG00000018236
gp_5696	ENSG00000018236
gp_5697	ENSG00000018236
gp_5698	ENSG00000018236
gp_5699	ENSG00000018236
gp_5700	ENSG00000018236
gp_5701	ENSG00000018236
gp_5702	ENSG00000018236
gp_5703	ENSG00000018236
gp_5704	ENSG00000018236
gp_5705	ENSG00000018236
gp_5706	ENSG00000018236
gp_5707	ENSG00000018236
gp_5708	ENSG00000018236
gp_5709	ENSG00000018236
gp_5710	ENSG00000018236
gp_5711	ENSG00000018236
gp_5712	ENSG00000018236
gp_5713	ENSG00000018236
gp_5714	ENSG00000018236
gp_5715	ENSG00000018236
gp_5716	ENSG00000018236
gp_5717	ENSG00000018236
gp_5718	ENSG00000018236
gp_5719	ENSG00000018236
gp_5720	ENSG00000018236
gp_5721	ENSG00000018236
gp_5722	ENSG00000018236
gp_5723	ENSG00000018236
gp_5724	ENSG00000018236
gp_5725	ENSG00000018236
gp_5726	ENSG00000018236
gp_5727	ENSG00000018236
gp_5728	ENSG00000018236
gp_5729	ENSG00000018236
gp_5730	ENSG00000018236
gp_5731	ENSG00000018236
gp_5732	ENSG00000018236
gp_5733	ENSG00000018236
gp_5734	ENSG00000018236
gp_5735	ENSG00000018236
gp_5736	ENSG00000018236
gp_5737	ENSG00000018236
gp_5738	ENSG00000018236
gp_5739	ENSG00000018236
gp_5740	ENSG00000018236
gp_5741	ENSG00000018236
gp_5742	ENSG00000018236
gp_5743	ENSG00000018236
gp_5744	ENSG00000018236
gp_5745	ENSG00000018236
gp_5746	ENSG00000018236
gp_5747	ENSG00000018236
gp_5748	ENSG00000018236
gp_5749	ENSG00000018236
gp_5750	ENSG00000018236
gp_5751	ENSG00000018236
gp_5752	ENSG00000018236
gp_5753	ENSG00000018236
gp_5754	ENSG00000018236
gp_5755	ENSG00000018236
gp_5756	ENSG00000018236
gp_5757	ENSG00000018236
gp_5758	ENSG00000018236
gp_5759	ENSG00000018236
gp_5760	ENSG00000018236
gp_5761	ENSG00000018236
gp_5762	ENSG00000018236
gp_5763	ENSG00000018236
gp_5764	ENSG00000018236
gp_5765	ENSG00000018236
gp_5766	ENSG00000018236
gp_5767	ENSG00000018236
gp_5768	ENSG00000018236
gp_5769	ENSG00000018236
gp_5770	ENSG00000018236
gp_5771	ENSG00000018236
gp_5772	ENSG00000018236
gp_5773	ENSG00000018236
gp_5774	ENSG00000018236
gp_5775	ENSG00000018236
gp_5776	ENSG00000018236
gp_5777	ENSG00000018236
gp_5778	ENSG00000018236
gp_5779	ENSG00000018236
gp_5780	ENSG00000018236
gp_5781	ENSG00000018236
gp_5782	ENSG00000018236
gp_5783	ENSG00000018236
gp_5784	ENSG00000018236
gp_5785	ENSG00000018236
gp_5786	ENSG00000018236
gp_5787	ENSG00000018236
gp_5788	ENSG00000018236
gp_5789	ENSG00000018236
gp_5790	ENSG00000018236
gp_5791	ENSG00000018236
gp_5792	ENSG00000018236
gp_5793	ENSG00000018236
gp_5794	ENSG00000018236
gp_5795	ENSG00000018236
gp_5796	ENSG00000018236
gp_5797	ENSG00000018236
gp_5798	ENSG00000018236
gp_5799	ENSG00000018236
gp_5800	ENSG00000018236
gp_5801	ENSG00000018236
gp_5802	ENSG00000018236
gp_5803	ENSG00000018236
gp_5804	ENSG00000018236
gp_5805	ENSG00000018236
gp_5806	ENSG00000018236
gp_5807	ENSG00000018236
gp_5808	ENSG00000018236
gp_5809	ENSG00000018236
gp_5810	ENSG00000018236
gp_5811	ENSG00000018236
gp_5812	ENSG00000018236
gp_5813	ENSG00000018236
gp_5814	ENSG00000018236
gp_5815	ENSG00000018236
gp_5816	ENSG00000018236
gp_5817	ENSG00000018236
gp_5818	ENSG00000018236
gp_5819	ENSG00000018236
gp_5820	ENSG00000018236
gp_5821	ENSG00000018236
gp_5822	ENSG00000018236
gp_5823	ENSG00000018236
gp_5824	ENSG00000018236
gp_5825	ENSG00000018236
gp_5826	ENSG00000018236
gp_5827	ENSG00000018236
gp_5828	ENSG00000018236
gp_5829	ENSG00000018236
gp_5830	ENSG00000018236
gp_5831	ENSG00000018236
gp_5832	ENSG00000018236
gp_5833	ENSG00000018236
gp_5834	ENSG00000018236
gp_5835	ENSG00000018236
gp_5836	ENSG00000018236
gp_5837	ENSG00000018236
gp_5838	ENSG00000018236
gp_5839	ENSG00000018236
gp_5840	ENSG00000018236
gp_5841	ENSG00000018236
gp_5842	ENSG00000018236
gp_5843	ENSG00000018236
gp_5844	ENSG00000018236
gp_5845	ENSG00000018236
gp_5846	ENSG00000018236
gp_5847	ENSG00000018236
gp_5848	ENSG00000018236
gp_5849	ENSG00000018236
gp_5850	ENSG00000018236
gp_5851	ENSG00000018236
gp_5852	ENSG00000018236
gp_5853	ENSG00000018236
gp_5854	ENSG00000018236
gp_5855	ENSG00000018236
gp_5856	ENSG00000018236
gp_5857	ENSG00000183454
gp_5858	ENSG00000183454
gp_5859	ENSG00000183454
gp_5860	ENSG00000183454
gp_5861	ENSG00000183454
gp_5862	ENSG00000129351
gp_5863	ENSG00000169223
gp_5864	ENSG00000169223
gp_5865	ENSG00000126602
gp_5867	ENSG00000164418
gp_5868	ENSG00000164418
gp_5869	ENSG00000164418
gp_5870	ENSG00000164418
gp_5871	ENSG00000163873
gp_5872	ENSG00000163873
gp_5873	ENSG00000163873
gp_5874	ENSG00000163873
gp_5875	ENSG00000169727
gp_5877	ENSG00000273079
gp_5878	ENSG00000273079
gp_5879	ENSG00000273079
gp_5880	ENSG00000273079
gp_5881	ENSG00000273079
gp_5882	ENSG00000273079
gp_5883	ENSG00000273079
gp_5884	ENSG00000273079
gp_5885	ENSG00000273079
gp_5886	ENSG00000273079
gp_5887	ENSG00000273079
gp_5888	ENSG00000273079
gp_5889	ENSG00000273079
gp_5890	ENSG00000273079
gp_5891	ENSG00000273079
gp_5892	ENSG00000273079
gp_5893	ENSG00000273079
gp_5894	ENSG00000273079
gp_5895	ENSG00000273079
gp_5896	ENSG00000273079
gp_5897	ENSG00000273079
gp_5898	ENSG00000273079
gp_5899	ENSG00000273079
gp_5900	ENSG00000143416
gp_5901	ENSG00000152822
gp_5902	ENSG00000152822
gp_5903	ENSG00000130726
gp_5904	ENSG00000112655
gp_5905	ENSG00000112655
gp_5906	ENSG00000112655
gp_5907	ENSG00000105426
gp_5908	ENSG00000105426
gp_5909	ENSG00000105426
gp_5910	ENSG00000112992
gp_5911	ENSG00000112992
gp_5912	ENSG00000112992
gp_5913	ENSG00000112992
gp_5914	ENSG00000112992
gp_5915	ENSG00000141424
gp_5916	ENSG00000141424
gp_5917	ENSG00000141424
gp_5918	ENSG00000135506
gp_5919	ENSG00000135506
gp_5920	ENSG00000135506
gp_5921	ENSG00000135506
gp_5922	ENSG00000135506
gp_5923	ENSG00000185565
gp_5924	ENSG00000185565
gp_5925	ENSG00000185565
gp_5926	ENSG00000185565
gp_5927	ENSG00000185565
gp_5928	ENSG00000185565
gp_5929	ENSG00000185565
gp_5930	ENSG00000185565
gp_5931	ENSG00000185565
gp_5932	ENSG00000185565
gp_5933	ENSG00000185565
gp_5934	ENSG00000185565
gp_5935	ENSG00000185565
gp_5936	ENSG00000185565
gp_5937	ENSG00000185565
gp_5938	ENSG00000185565
gp_5939	ENSG00000185565
gp_5940	ENSG00000185565
gp_5941	ENSG00000185565
gp_5942	ENSG00000185565
gp_5943	ENSG00000185565
gp_5944	ENSG00000185565
gp_5945	ENSG00000185565
gp_5946	ENSG00000185565
gp_5947	ENSG00000185565
gp_5948	ENSG00000185565
gp_5949	ENSG00000185565
gp_5950	ENSG00000185565
gp_5951	ENSG00000183715
gp_5952	ENSG00000183715
gp_5953	ENSG00000185565
gp_5954	ENSG00000185565
gp_5955	ENSG00000185565
gp_5956	ENSG00000185565
gp_5957	ENSG00000185565
gp_5958	ENSG00000104723
gp_5959	ENSG00000156219
gp_5960	ENSG00000156219
gp_5961	ENSG00000258947
gp_5962	ENSG00000258947
gp_5963	ENSG00000258947
gp_5964	ENSG00000258947
gp_5965	ENSG00000104763
gp_5966	ENSG00000104763
gp_5967	ENSG00000104763
gp_5968	ENSG00000104763
gp_5969	ENSG00000104763
gp_5970	ENSG00000104763
gp_5971	ENSG00000104763
gp_5972	ENSG00000104763
gp_5973	ENSG00000104763
gp_5974	ENSG00000104763
gp_5975	ENSG00000104763
gp_5976	ENSG00000104763
gp_5977	ENSG00000104763
gp_5978	ENSG00000104763
gp_5979	ENSG00000104763
gp_5980	ENSG00000104763
gp_5981	ENSG00000104763
gp_5982	ENSG00000104763
gp_5983	ENSG00000104763
gp_5984	ENSG00000104763
gp_5985	ENSG00000104763
gp_5986	ENSG00000104763
gp_5987	ENSG00000104763
gp_5988	ENSG00000104763
gp_5989	ENSG00000104763
gp_5990	ENSG00000104763
gp_5991	ENSG00000104763
gp_5992	ENSG00000104763
gp_5993	ENSG00000104763
gp_5994	ENSG00000104763
gp_5995	ENSG00000104763
gp_5996	ENSG00000148660
gp_5997	ENSG00000145349
gp_5998	ENSG00000175203
gp_6001	ENSG00000167323
gp_6002	ENSG00000167323
gp_6003	ENSG00000167323
gp_6004	ENSG00000167323
gp_6005	ENSG00000167323
gp_6006	ENSG00000167323
gp_6007	ENSG00000036257
gp_6008	ENSG00000139842
gp_6009	ENSG00000145526
gp_6010	ENSG00000145526
gp_6011	ENSG00000145526
gp_6012	ENSG00000145526
gp_6013	ENSG00000145526
gp_6014	ENSG00000146242
gp_6015	ENSG00000146242
gp_6016	ENSG00000146242
gp_6017	ENSG00000146242
gp_6018	ENSG00000146242
gp_6019	ENSG00000146242
gp_6020	ENSG00000146242
gp_6021	ENSG00000146242
gp_6022	ENSG00000146242
gp_6023	ENSG00000146242
gp_6024	ENSG00000146242
gp_6025	ENSG00000135424
gp_6026	ENSG00000135424
gp_6027	ENSG00000135424
gp_6028	ENSG00000135424
gp_6029	ENSG00000135424
gp_6030	ENSG00000135424
gp_6031	ENSG00000135424
gp_6032	ENSG00000135424
gp_6033	ENSG00000135424
gp_6034	ENSG00000135424
gp_6035	ENSG00000135424
gp_6036	ENSG00000135424
gp_6037	ENSG00000135424
gp_6038	ENSG00000135424
gp_6039	ENSG00000135424
gp_6040	ENSG00000135424
gp_6041	ENSG00000170017
gp_6042	ENSG00000170017
gp_6043	ENSG00000170017
gp_6044	ENSG00000170017
gp_6045	ENSG00000170017
gp_6046	ENSG00000170017
gp_6047	ENSG00000170017
gp_6048	ENSG00000170017
gp_6049	ENSG00000170017
gp_6050	ENSG00000170017
gp_6051	ENSG00000170017
gp_6052	ENSG00000170017
gp_6053	ENSG00000170017
gp_6054	ENSG00000170017
gp_6055	ENSG00000170017
gp_6056	ENSG00000170017
gp_6057	ENSG00000170017
gp_6058	ENSG00000170017
gp_6059	ENSG00000170017
gp_6060	ENSG00000170017
gp_6061	ENSG00000170017
gp_6062	ENSG00000170017
gp_6063	ENSG00000170017
gp_6065	ENSG00000197694
gp_6066	ENSG00000197694
gp_6067	ENSG00000197694
gp_6068	ENSG00000197694
gp_6069	ENSG00000197694
gp_6070	ENSG00000197694
gp_6071	ENSG00000197694
gp_6072	ENSG00000197694
gp_6073	ENSG00000197694
gp_6074	ENSG00000197694
gp_6075	ENSG00000197694
gp_6076	ENSG00000197694
gp_6077	ENSG00000197694
gp_6078	ENSG00000197694
gp_6079	ENSG00000197694
gp_6080	ENSG00000197694
gp_6081	ENSG00000197694
gp_6082	ENSG00000197694
gp_6083	ENSG00000197694
gp_6084	ENSG00000197694
gp_6085	ENSG00000197694
gp_6086	ENSG00000197694
gp_6087	ENSG00000197694
gp_6088	ENSG00000197694
gp_6089	ENSG00000197694
gp_6090	ENSG00000197694
gp_6091	ENSG00000197694
gp_6092	ENSG00000197694
gp_6093	ENSG00000197694
gp_6094	ENSG00000197694
gp_6095	ENSG00000197694
gp_6096	ENSG00000197694
gp_6097	ENSG00000197694
gp_6098	ENSG00000197694
gp_6099	ENSG00000197694
gp_6100	ENSG00000197694
gp_6101	ENSG00000197694
gp_6102	ENSG00000148090
gp_6103	ENSG00000168314
gp_6104	ENSG00000168314
gp_6105	ENSG00000137267
gp_6106	ENSG00000137267
gp_6107	ENSG00000131398
gp_6108	ENSG00000131398
gp_6109	ENSG00000131398
gp_6110	ENSG00000131398
gp_6111	ENSG00000131398
gp_6112	ENSG00000138760
gp_6113	ENSG00000138760
gp_6114	ENSG00000138760
gp_6115	ENSG00000138760
gp_6116	ENSG00000138760
gp_6117	ENSG00000138760
gp_6118	ENSG00000138760
gp_6119	ENSG00000138760
gp_6120	ENSG00000138760
gp_6121	ENSG00000138760
gp_6122	ENSG00000138760
gp_6123	ENSG00000138760
gp_6124	ENSG00000138760
gp_6125	ENSG00000138760
gp_6126	ENSG00000138760
gp_6127	ENSG00000138760
gp_6128	ENSG00000138760
gp_6129	ENSG00000138760
gp_6130	ENSG00000138760
gp_6131	ENSG00000138760
gp_6132	ENSG00000087303
gp_6133	ENSG00000087303
gp_6134	ENSG00000087303
gp_6135	ENSG00000087303
gp_6136	ENSG00000087303
gp_6137	ENSG00000125354
gp_6138	ENSG00000125354
gp_6139	ENSG00000125354
gp_6140	ENSG00000072832
gp_6141	ENSG00000072832
gp_6142	ENSG00000072832
gp_6143	ENSG00000072832
gp_6144	ENSG00000072832
gp_6145	ENSG00000072832
gp_6146	ENSG00000113657
gp_6147	ENSG00000113657
gp_6148	ENSG00000113657
gp_6149	ENSG00000204843
gp_6150	ENSG00000204843
gp_6151	ENSG00000204843
gp_6152	ENSG00000204843
gp_6153	ENSG00000197102
gp_6154	ENSG00000197102
gp_6155	ENSG00000197102
gp_6156	ENSG00000197102
gp_6157	ENSG00000197102
gp_6158	ENSG00000197102
gp_6159	ENSG00000197102
gp_6160	ENSG00000197102
gp_6161	ENSG00000197102
gp_6162	ENSG00000197102
gp_6163	ENSG00000197102
gp_6164	ENSG00000197102
gp_6165	ENSG00000197102
gp_6166	ENSG00000197102
gp_6167	ENSG00000197102
gp_6168	ENSG00000197102
gp_6169	ENSG00000197102
gp_6170	ENSG00000132589
gp_6171	ENSG00000132589
gp_6172	ENSG00000132589
gp_6173	ENSG00000132589
gp_6174	ENSG00000121060
gp_6177	ENSG00000183087
gp_6178	ENSG00000183087
gp_6179	ENSG00000183087
gp_6180	ENSG00000152583
gp_6181	ENSG00000152583
gp_6182	ENSG00000152583
gp_6183	ENSG00000152583
gp_6184	ENSG00000152583
gp_6185	ENSG00000152583
gp_6186	ENSG00000152583
gp_6187	ENSG00000152583
gp_6188	ENSG00000152583
gp_6189	ENSG00000152583
gp_6190	ENSG00000152583
gp_6191	ENSG00000152583
gp_6192	ENSG00000152583
gp_6193	ENSG00000152583
gp_6194	ENSG00000152583
gp_6195	ENSG00000152583
gp_6196	ENSG00000152583
gp_6197	ENSG00000152583
gp_6198	ENSG00000152583
gp_6199	ENSG00000152583
gp_6200	ENSG00000152583
gp_6201	ENSG00000152583
gp_6202	ENSG00000152583
gp_6203	ENSG00000152583
gp_6204	ENSG00000152583
gp_6205	ENSG00000152583
gp_6206	ENSG00000083857
gp_6207	ENSG00000055955
gp_6208	ENSG00000055955
gp_6209	ENSG00000055955
gp_6210	ENSG00000055955
gp_6211	ENSG00000055955
gp_6212	ENSG00000150995
gp_6213	ENSG00000150995
gp_6215	ENSG00000196277
gp_6216	ENSG00000196277
gp_6217	ENSG00000198822
gp_6218	ENSG00000198822
gp_6219	ENSG00000198822
gp_6220	ENSG00000198822
gp_6221	ENSG00000198822
gp_6222	ENSG00000136235
gp_6223	ENSG00000136235
gp_6224	ENSG00000136235
gp_6225	ENSG00000136235
gp_6226	ENSG00000136235
gp_6227	ENSG00000136235
gp_6228	ENSG00000136235
gp_6229	ENSG00000136235
gp_6230	ENSG00000136235
gp_6231	ENSG00000136235
gp_6232	ENSG00000136235
gp_6233	ENSG00000136235
gp_6234	ENSG00000136235
gp_6235	ENSG00000136235
gp_6236	ENSG00000183715
